customer_id,acquisition_date,total_purchases,date,quantity,revenue,campaign,coupon_code,discount
3ff82ed17e4ed190196f9331e7c157ab,2022-06-23,9,2022-10-20,1,9.2,nan,nan,0.0
3ff82ed17e4ed190196f9331e7c157ab,2022-06-23,9,2022-10-30,4,31.76,nan,nan,0.0
403504b11cf7b393f100a0610c203f69,2019-11-25,4,2020-07-20,7,90.79,nan,nan,0.0
403504b11cf7b393f100a0610c203f69,2019-11-25,4,2020-07-21,7,53.62,nan,nan,0.0
403504b11cf7b393f100a0610c203f69,2019-11-25,4,2022-07-03,6,75.54,nan,nan,0.0
403504b11cf7b393f100a0610c203f69,2019-11-25,4,2022-12-05,9,74.07,nan,nan,0.0
403901085635fad134d504c0e6299cdf,2021-05-08,2,2022-05-06,2,13.7,Newsletter,TLMIVP,0.1
403901085635fad134d504c0e6299cdf,2021-05-08,2,2022-08-18,5,51.75,Newsletter,TLMIVP,0.1
40590532a2cd9b85162537ab1619ec66,2019-03-23,2,2022-07-23,5,54.3,nan,nan,0.0
40590532a2cd9b85162537ab1619ec66,2019-03-23,2,2022-10-11,2,27.24,nan,nan,0.0
409ad03057035617479045767a8a90c3,2019-08-09,1,2022-06-25,8,52.4,nan,nan,0.0
40e78a9f3b14f1db2031a7e6647af98c,2020-03-30,4,2021-06-19,7,72.38,nan,nan,0.0
40e78a9f3b14f1db2031a7e6647af98c,2020-03-30,4,2021-08-14,8,62.08,nan,nan,0.0
40e78a9f3b14f1db2031a7e6647af98c,2020-03-30,4,2022-05-23,4,25.52,nan,nan,0.0
40e78a9f3b14f1db2031a7e6647af98c,2020-03-30,4,2022-06-02,4,33.12,nan,nan,0.0
412c3d3cc17d200a5f545a189d09231a,2022-04-26,5,2022-05-22,7,71.19,nan,nan,0.0
412c3d3cc17d200a5f545a189d09231a,2022-04-26,5,2022-06-03,6,47.46,nan,nan,0.0
412c3d3cc17d200a5f545a189d09231a,2022-04-26,5,2022-07-23,5,56.55,nan,nan,0.0
412c3d3cc17d200a5f545a189d09231a,2022-04-26,5,2022-07-30,4,21.48,nan,nan,0.0
412c3d3cc17d200a5f545a189d09231a,2022-04-26,5,2022-08-31,3,32.55,nan,nan,0.0
41d237a6390cba9c49ca23c56cad7aed,2018-06-16,1,2021-05-09,4,24.44,Partner,LCPPFQ,0.15
420e2f004e995cd4fc1bf73ad24d107a,2019-09-26,1,2021-12-09,7,75.95,nan,nan,0.0
423822fe23d345623dfe392f0296fb6d,2018-05-14,7,2020-04-10,7,76.79,Newsletter,TLMIVP,0.1
423822fe23d345623dfe392f0296fb6d,2018-05-14,7,2020-06-23,6,56.22,Newsletter,TLMIVP,0.1
423822fe23d345623dfe392f0296fb6d,2018-05-14,7,2020-11-12,4,22.24,Newsletter,TLMIVP,0.1
423822fe23d345623dfe392f0296fb6d,2018-05-14,7,2021-02-08,8,73.76,Newsletter,TLMIVP,0.1
423822fe23d345623dfe392f0296fb6d,2018-05-14,7,2022-01-14,5,52.5,Newsletter,TLMIVP,0.1
423822fe23d345623dfe392f0296fb6d,2018-05-14,7,2022-05-16,6,41.1,Newsletter,TLMIVP,0.1
423822fe23d345623dfe392f0296fb6d,2018-05-14,7,2022-06-22,6,61.44,Newsletter,TLMIVP,0.1
423a276f02de993fee3cad5c3086531d,2018-06-17,1,2019-10-08,14,126.7,Newsletter,TLMIVP,0.1
429616aa0e88618ac26a1785ea8b8450,2019-12-15,1,2021-06-22,7,80.71,nan,nan,0.0
42a63fdc63fd47396927d8f6cf9a045b,2020-03-06,4,2020-08-08,1,7.23,nan,nan,0.0
42a63fdc63fd47396927d8f6cf9a045b,2020-03-06,4,2022-03-16,3,34.89,nan,nan,0.0
42a63fdc63fd47396927d8f6cf9a045b,2020-03-06,4,2022-09-12,6,84.96,nan,nan,0.0
42a63fdc63fd47396927d8f6cf9a045b,2020-03-06,4,2022-11-20,5,70.65,nan,nan,0.0
432f4a041c6feaf50d2f3584cdf12f70,2022-07-11,2,2022-07-12,7,78.96,nan,nan,0.0
432f4a041c6feaf50d2f3584cdf12f70,2022-07-11,2,2022-12-21,2,19.16,nan,nan,0.0
43e2846529af3a03077a400d31060021,2018-07-13,2,2020-08-30,4,37.4,Newsletter,TLMIVP,0.1
43e2846529af3a03077a400d31060021,2018-07-13,2,2022-05-26,4,55.28,Newsletter,TLMIVP,0.1
445aed97059e805f8ac54c9f21dcfa30,2018-07-14,1,2022-11-30,4,23.84,Partner,LCPPFQ,0.15
4464a54c7eb8d9f6b1e396e1664b0d0b,2021-05-03,3,2021-06-12,9,88.2,nan,nan,0.0
4464a54c7eb8d9f6b1e396e1664b0d0b,2021-05-03,3,2021-07-07,5,31.0,nan,nan,0.0
4464a54c7eb8d9f6b1e396e1664b0d0b,2021-05-03,3,2021-08-25,7,88.48,nan,nan,0.0
4519894a04e12d6723d0ff666f89bbbb,2022-12-21,1,2022-12-27,4,59.24,nan,nan,0.0
457e1b4b507bad5238ef8048762062e0,2020-10-05,1,2022-09-24,10,145.3,nan,nan,0.0
45886410b797c22aee992dd625edf7c4,2018-08-08,2,2020-11-26,3,15.21,nan,nan,0.0
45886410b797c22aee992dd625edf7c4,2018-08-08,2,2022-01-10,6,85.74,nan,nan,0.0
45c814f810f1967962a192f804879ad6,2019-08-01,3,2019-11-08,7,104.02,nan,nan,0.0
45c814f810f1967962a192f804879ad6,2019-08-01,3,2020-05-19,9,71.46,nan,nan,0.0
45c814f810f1967962a192f804879ad6,2019-08-01,3,2020-09-18,9,76.41,nan,nan,0.0
46039a271c2e11539d25d3565e5c6b6d,2021-04-29,1,2022-08-10,1,7.08,Partner,LCPPFQ,0.15
465b5b9906991ff79b3982a6fa36301e,2022-07-14,3,2022-07-15,3,32.34,nan,nan,0.0
465b5b9906991ff79b3982a6fa36301e,2022-07-14,3,2022-07-20,8,50.8,nan,nan,0.0
465b5b9906991ff79b3982a6fa36301e,2022-07-14,3,2022-11-13,8,42.96,nan,nan,0.0
471030666b8193c9475ae14b371c097c,2018-05-01,2,2019-06-06,9,56.52,nan,nan,0.0
471030666b8193c9475ae14b371c097c,2018-05-01,2,2022-09-14,4,49.6,nan,nan,0.0
472727500850afe8665a4ffc6da6bfd1,2019-10-28,2,2020-02-07,2,14.9,nan,nan,0.0
472727500850afe8665a4ffc6da6bfd1,2019-10-28,2,2020-08-21,2,27.76,nan,nan,0.0
47272c422f83aa420df8ee2ce6e017ae,2020-08-19,5,2020-09-13,5,71.15,Newsletter,TLMIVP,0.1
47272c422f83aa420df8ee2ce6e017ae,2020-08-19,5,2021-08-05,7,99.75,Newsletter,TLMIVP,0.1
47272c422f83aa420df8ee2ce6e017ae,2020-08-19,5,2021-10-10,1,7.42,Newsletter,TLMIVP,0.1
47272c422f83aa420df8ee2ce6e017ae,2020-08-19,5,2022-01-09,3,32.61,Newsletter,TLMIVP,0.1
47272c422f83aa420df8ee2ce6e017ae,2020-08-19,5,2022-05-03,8,41.04,Newsletter,TLMIVP,0.1
47552a788b28e76e3d5205e985eea5c4,2021-08-13,2,2021-11-15,10,53.9,nan,nan,0.0
47552a788b28e76e3d5205e985eea5c4,2021-08-13,2,2022-06-29,11,78.76,nan,nan,0.0
478aafa62c45a9a365ee3fa7b68a9b8f,2018-02-03,4,2018-05-29,10,142.8,nan,nan,0.0
478aafa62c45a9a365ee3fa7b68a9b8f,2018-02-03,4,2018-07-26,4,24.92,nan,nan,0.0
478aafa62c45a9a365ee3fa7b68a9b8f,2018-02-03,4,2021-12-04,9,68.58,nan,nan,0.0
478aafa62c45a9a365ee3fa7b68a9b8f,2018-02-03,4,2022-10-17,3,32.55,nan,nan,0.0
47a20dd703adbb82dc40311d30b08f9c,2018-05-21,1,2019-04-08,9,117.18,Newsletter,TLMIVP,0.1
47c76bf9706e45df073a51f975041062,2020-11-19,5,2020-12-12,2,20.72,nan,nan,0.0
47c76bf9706e45df073a51f975041062,2020-11-19,5,2021-05-10,3,31.68,nan,nan,0.0
47c76bf9706e45df073a51f975041062,2020-11-19,5,2021-06-18,8,96.16,nan,nan,0.0
47c76bf9706e45df073a51f975041062,2020-11-19,5,2021-10-10,6,70.68,nan,nan,0.0
47c76bf9706e45df073a51f975041062,2020-11-19,5,2021-11-14,9,111.87,nan,nan,0.0
47eb75ef96cea0e5fcb98b1edebb23f0,2019-11-04,1,2021-11-01,4,44.88,nan,nan,0.0
4800d33a1b34370d1a0d033d8f17d715,2019-02-11,1,2021-01-26,1,9.23,Newsletter,TLMIVP,0.1
483087d3e8de78942a432436b89904eb,2022-02-19,3,2022-03-24,4,48.52,nan,nan,0.0
483087d3e8de78942a432436b89904eb,2022-02-19,3,2022-05-14,7,48.79,nan,nan,0.0
483087d3e8de78942a432436b89904eb,2022-02-19,3,2022-08-05,2,12.5,nan,nan,0.0
4857460620f040c6de41760c2a5972ae,2019-12-11,2,2021-01-28,9,76.5,nan,nan,0.0
4857460620f040c6de41760c2a5972ae,2019-12-11,2,2021-12-17,8,72.8,nan,nan,0.0
4857460620f040c6de41760c2a5972ae,2019-10-25,1,2022-09-26,6,73.74,nan,nan,0.0
48c7655d81036b93ff119a65781a3b2e,2021-10-03,1,2021-10-29,8,115.76,nan,nan,0.0
49a44d258a5b9f7be7f860bafc9b262a,2021-07-21,3,2021-11-14,5,45.65,nan,nan,0.0
49a44d258a5b9f7be7f860bafc9b262a,2021-07-21,3,2022-02-02,8,93.76,nan,nan,0.0
49a44d258a5b9f7be7f860bafc9b262a,2021-07-21,3,2022-11-25,9,64.44,nan,nan,0.0
4a996e9f78ce31a6a1a6320f0444d4ae,2020-09-15,1,2021-07-19,9,51.03,nan,nan,0.0
4b272c7a706588fb22f6e0392fbcb2c5,2020-02-09,3,2021-05-06,7,83.16,nan,nan,0.0
4b272c7a706588fb22f6e0392fbcb2c5,2020-02-09,3,2021-12-23,5,27.7,nan,nan,0.0
4b272c7a706588fb22f6e0392fbcb2c5,2020-02-09,3,2022-02-04,9,115.11,nan,nan,0.0
4b63412ac6238cc975b21d8e1ab2e57e,2020-06-09,2,2020-08-24,2,11.68,Newsletter,TLMIVP,0.1
4b63412ac6238cc975b21d8e1ab2e57e,2020-06-09,2,2022-11-28,9,69.12,Newsletter,TLMIVP,0.1
4b9f0c2e200bae7b0603caea1ecaf986,2021-03-23,4,2021-04-24,10,95.0,nan,nan,0.0
4b9f0c2e200bae7b0603caea1ecaf986,2021-03-23,4,2022-02-16,2,19.44,nan,nan,0.0
4b9f0c2e200bae7b0603caea1ecaf986,2021-03-23,4,2022-06-06,7,101.08,nan,nan,0.0
4b9f0c2e200bae7b0603caea1ecaf986,2021-03-23,4,2022-12-17,10,68.5,nan,nan,0.0
4bfbb9d337b9d8c24033aa19794b3e4e,2018-10-16,1,2020-05-19,6,78.42,nan,nan,0.0
4c55e8c4a62f40ab1649a62511b06506,2019-08-12,1,2020-09-18,10,66.6,nan,nan,0.0
4c6a1d235edadf36837b7707892a621c,2019-12-16,5,2020-03-08,9,95.31,nan,nan,0.0
4c6a1d235edadf36837b7707892a621c,2019-12-16,5,2020-05-07,4,35.0,nan,nan,0.0
4c6a1d235edadf36837b7707892a621c,2019-12-16,5,2020-06-02,8,117.04,nan,nan,0.0
4c6a1d235edadf36837b7707892a621c,2019-12-16,5,2021-10-11,1,8.37,nan,nan,0.0
4c6a1d235edadf36837b7707892a621c,2019-12-16,5,2022-07-27,6,57.42,nan,nan,0.0
4c9658b3b3f5d1388ba9489f651b619e,2018-07-08,2,2021-06-16,10,63.9,Partner,LCPPFQ,0.15
4c9658b3b3f5d1388ba9489f651b619e,2018-07-08,2,2021-06-19,1,10.5,Partner,LCPPFQ,0.15
4d0bac1ffd514d104abfaa4d0c8e9a66,2022-08-18,1,2022-09-19,3,41.13,Newsletter,TLMIVP,0.1
4d272c59f0ea8557efd04c5a699827d7,2020-09-17,4,2021-01-26,4,20.2,nan,nan,0.0
4d272c59f0ea8557efd04c5a699827d7,2020-09-17,4,2021-03-07,9,45.18,nan,nan,0.0
4d272c59f0ea8557efd04c5a699827d7,2020-09-17,4,2021-05-17,7,51.87,nan,nan,0.0
4d272c59f0ea8557efd04c5a699827d7,2020-09-17,4,2022-06-26,4,46.84,nan,nan,0.0
4d47a69d58a1052feb67874304f28521,2018-12-16,1,2020-03-30,1,6.04,Partner,LCPPFQ,0.15
4d7101d3976e0118b105853e7b244693,2019-10-15,2,2021-11-19,1,8.69,nan,nan,0.0
4d7101d3976e0118b105853e7b244693,2019-10-15,2,2022-12-16,10,94.3,nan,nan,0.0
4dd099f118901a465a335b8095efb180,2022-11-19,1,2022-12-31,4,29.12,Newsletter,TLMIVP,0.1
4de60f75dbe34bbe939c1866a67a96b8,2021-01-26,1,2022-09-26,5,53.75,nan,nan,0.0
4e47c37682e3edf5460013c66f52b827,2020-12-01,3,2022-06-22,1,8.21,nan,nan,0.0
4e47c37682e3edf5460013c66f52b827,2020-12-01,3,2022-08-19,4,25.04,nan,nan,0.0
4e47c37682e3edf5460013c66f52b827,2020-12-01,3,2022-11-07,6,89.52,nan,nan,0.0
4ebca893d126c137e39f155a523dabd4,2021-10-12,4,2021-12-18,3,35.16,nan,nan,0.0
4ebca893d126c137e39f155a523dabd4,2021-10-12,4,2022-03-01,7,63.0,nan,nan,0.0
4ebca893d126c137e39f155a523dabd4,2021-10-12,4,2022-06-06,1,9.0,nan,nan,0.0
4ebca893d126c137e39f155a523dabd4,2021-10-12,4,2022-06-25,8,94.56,nan,nan,0.0
4f13f66d92ff7b66910a9854dbeacea9,2021-02-17,1,2022-10-02,6,41.76,nan,nan,0.0
4f1fa020e8160c03e3a75734e17dbbec,2020-07-06,4,2021-01-19,4,54.44,nan,nan,0.0
4f1fa020e8160c03e3a75734e17dbbec,2020-07-06,4,2021-09-29,1,12.08,nan,nan,0.0
4f1fa020e8160c03e3a75734e17dbbec,2020-07-06,4,2021-12-02,4,46.96,nan,nan,0.0
4f1fa020e8160c03e3a75734e17dbbec,2020-07-06,4,2022-01-10,11,143.88,nan,nan,0.0
4f3bb3450f2b8e4eb975b39798e96fbe,2020-03-26,5,2020-09-10,4,52.2,nan,nan,0.0
4f3bb3450f2b8e4eb975b39798e96fbe,2020-03-26,5,2021-08-15,5,53.85,nan,nan,0.0
4f3bb3450f2b8e4eb975b39798e96fbe,2020-03-26,5,2022-02-11,5,68.25,nan,nan,0.0
4f3bb3450f2b8e4eb975b39798e96fbe,2020-03-26,5,2022-08-11,6,31.26,nan,nan,0.0
4f3bb3450f2b8e4eb975b39798e96fbe,2020-03-26,5,2022-09-26,10,56.7,nan,nan,0.0
4f46283c7dd3fb0c548fb9f3fec117de,2020-06-29,8,2020-08-02,5,67.55,nan,nan,0.0
4f46283c7dd3fb0c548fb9f3fec117de,2020-06-29,8,2020-08-28,4,20.6,nan,nan,0.0
4f46283c7dd3fb0c548fb9f3fec117de,2020-06-29,8,2020-10-06,5,53.55,nan,nan,0.0
4f46283c7dd3fb0c548fb9f3fec117de,2020-06-29,8,2022-04-10,11,102.52,nan,nan,0.0
4f46283c7dd3fb0c548fb9f3fec117de,2020-06-29,8,2022-06-14,4,22.92,nan,nan,0.0
4f46283c7dd3fb0c548fb9f3fec117de,2020-06-29,8,2022-06-19,4,49.04,nan,nan,0.0
4f46283c7dd3fb0c548fb9f3fec117de,2020-06-29,8,2022-06-29,1,13.47,nan,nan,0.0
4f46283c7dd3fb0c548fb9f3fec117de,2020-06-29,8,2022-12-16,4,39.64,nan,nan,0.0
4fc3f442da1b841878b613f92ea6403e,2018-06-14,3,2019-07-28,1,6.58,Newsletter,TLMIVP,0.1
4fc3f442da1b841878b613f92ea6403e,2018-06-14,3,2020-12-11,10,95.7,Newsletter,TLMIVP,0.1
4fc3f442da1b841878b613f92ea6403e,2018-06-14,3,2021-02-22,3,17.82,Newsletter,TLMIVP,0.1
4ffbbdfdee93d4afc1f1158e73b9839a,2022-11-16,3,2022-11-24,3,38.16,nan,nan,0.0
4ffbbdfdee93d4afc1f1158e73b9839a,2022-11-16,3,2022-12-13,4,31.96,nan,nan,0.0
4ffbbdfdee93d4afc1f1158e73b9839a,2022-11-16,3,2022-12-30,9,46.89,nan,nan,0.0
50cd5401322419f0922ddbb1f91ce727,2019-11-08,1,2022-05-04,10,68.2,nan,nan,0.0
50d3eea02fc085517cef12d483d14e77,2021-01-23,2,2021-05-31,8,119.44,nan,nan,0.0
50d3eea02fc085517cef12d483d14e77,2021-01-23,2,2022-10-10,7,36.89,nan,nan,0.0
50e2e7fb46a23ff8133f287af693a490,2019-07-10,4,2019-11-22,6,47.4,nan,nan,0.0
50e2e7fb46a23ff8133f287af693a490,2019-07-10,4,2021-01-01,5,30.05,nan,nan,0.0
50e2e7fb46a23ff8133f287af693a490,2019-07-10,4,2021-02-17,10,114.9,nan,nan,0.0
50e2e7fb46a23ff8133f287af693a490,2019-07-10,4,2021-03-18,5,69.35,nan,nan,0.0
50e802c1311000c4d6356adab3479c23,2018-10-12,2,2020-03-24,9,80.28,nan,nan,0.0
50e802c1311000c4d6356adab3479c23,2018-10-12,2,2021-10-19,1,8.06,nan,nan,0.0
51357c414793b6aa0730a63d1b103d71,2018-06-26,1,2019-11-10,8,105.28,Newsletter,TLMIVP,0.1
513f7b45e2b7746d6771528885c26c22,2018-12-01,5,2019-02-13,6,48.96,nan,nan,0.0
513f7b45e2b7746d6771528885c26c22,2018-12-01,5,2019-06-01,4,44.28,nan,nan,0.0
513f7b45e2b7746d6771528885c26c22,2018-12-01,5,2020-03-05,9,80.1,nan,nan,0.0
513f7b45e2b7746d6771528885c26c22,2018-12-01,5,2020-10-14,1,7.22,nan,nan,0.0
513f7b45e2b7746d6771528885c26c22,2018-12-01,5,2021-07-19,7,90.16,nan,nan,0.0
525ce1c4cc5f859a4fc0bc195e2b6f0d,2019-12-12,1,2022-11-14,4,48.52,nan,nan,0.0
527c654274f3e560a1f6efe9b9dda970,2018-01-04,4,2019-10-09,5,63.85,nan,nan,0.0
527c654274f3e560a1f6efe9b9dda970,2018-01-04,4,2020-04-17,9,129.87,nan,nan,0.0
527c654274f3e560a1f6efe9b9dda970,2018-01-04,4,2021-02-14,7,96.04,Valentines2021,TANGTZ,0.2
527c654274f3e560a1f6efe9b9dda970,2018-01-04,4,2022-07-06,7,100.52,nan,nan,0.0
52ca801e58905fa02332105a48bb0514,2022-01-29,1,2022-07-21,5,51.35,nan,nan,0.0
52cfb7ab07d7dcacff42351768ccc22f,2022-11-12,1,2022-12-02,10,54.2,nan,nan,0.0
52ec60377ac8e1c06bb64e3dac04c3a2,2020-11-14,1,2021-04-03,1,5.73,Partner,LCPPFQ,0.15
531ed61b46df8a5e06ea8895f0f56b13,2022-02-04,1,2022-12-11,5,33.25,nan,nan,0.0
53320a41771e7db8f11f746b7dc9e377,2022-02-27,1,2022-07-18,2,18.74,Newsletter,TLMIVP,0.1
53d309f0fd85404c700e5f22954c100f,2021-11-13,2,2022-10-07,8,86.24,nan,nan,0.0
53d309f0fd85404c700e5f22954c100f,2021-11-13,2,2022-10-22,2,17.02,nan,nan,0.0
53e025a8231ed933b478ad8215b066fe,2018-02-13,1,2019-07-09,10,70.9,nan,nan,0.0
53e39bc630cd29b446d2a94d41d51939,2020-01-11,4,2020-10-01,7,81.48,nan,nan,0.0
53e39bc630cd29b446d2a94d41d51939,2020-01-11,4,2021-04-14,7,99.4,nan,nan,0.0
53e39bc630cd29b446d2a94d41d51939,2020-01-11,4,2022-05-13,1,10.97,nan,nan,0.0
53e39bc630cd29b446d2a94d41d51939,2020-01-11,4,2022-06-01,11,103.73,nan,nan,0.0
53fc4ab487fe9afbe2f41598397310e4,2022-09-28,4,2022-10-03,6,66.6,nan,nan,0.0
53fc4ab487fe9afbe2f41598397310e4,2022-09-28,4,2022-11-02,6,64.68,nan,nan,0.0
53fc4ab487fe9afbe2f41598397310e4,2022-09-28,4,2022-12-01,9,118.26,nan,nan,0.0
53fc4ab487fe9afbe2f41598397310e4,2022-09-28,4,2022-12-15,6,70.5,nan,nan,0.0
542a2bab32e309d3cff9793f372d9f8e,2020-12-07,2,2021-11-15,4,39.84,nan,nan,0.0
542a2bab32e309d3cff9793f372d9f8e,2020-12-07,2,2022-06-10,8,82.64,nan,nan,0.0
544db6765c4979b2f2a6f5b441110868,2020-11-10,1,2022-04-30,8,41.28,Newsletter,TLMIVP,0.1
5456d79a1562fe9f45a46e34856d9bb6,2019-07-14,1,2020-08-08,8,62.8,nan,nan,0.0
546fdca6e1281513cc7dee2a6667036c,2021-06-18,2,2021-11-15,6,51.24,nan,nan,0.0
546fdca6e1281513cc7dee2a6667036c,2021-06-18,2,2022-07-03,6,42.0,nan,nan,0.0
55d36bcd25380ecc34746c3890feb406,2020-01-20,3,2020-09-06,7,86.17,nan,nan,0.0
55d36bcd25380ecc34746c3890feb406,2020-01-20,3,2020-10-09,4,44.2,nan,nan,0.0
55d36bcd25380ecc34746c3890feb406,2020-01-20,3,2022-05-26,10,136.3,nan,nan,0.0
5644becd67565a32ce470fbfc57d88a4,2022-07-02,3,2022-08-22,5,69.15,nan,nan,0.0
5644becd67565a32ce470fbfc57d88a4,2022-07-02,3,2022-12-17,7,103.88,nan,nan,0.0
5644becd67565a32ce470fbfc57d88a4,2022-07-02,3,2022-12-18,5,67.45,nan,nan,0.0
5665ad15e224e8d07fdb42c7cbb6fada,2019-08-26,1,2020-05-23,6,33.84,nan,nan,0.0
56de9eb850915d6b61c3d55e0a3da62c,2018-09-28,5,2019-01-16,6,30.6,nan,nan,0.0
56de9eb850915d6b61c3d55e0a3da62c,2018-09-28,5,2021-06-02,7,65.73,nan,nan,0.0
56de9eb850915d6b61c3d55e0a3da62c,2018-09-28,5,2022-07-27,8,47.52,nan,nan,0.0
56de9eb850915d6b61c3d55e0a3da62c,2018-09-28,5,2022-08-17,9,89.64,nan,nan,0.0
56de9eb850915d6b61c3d55e0a3da62c,2018-09-28,5,2022-09-30,7,84.28,nan,nan,0.0
575ba49d807f3431ac83133066a47f95,2019-08-20,3,2019-09-05,4,34.2,Newsletter,TLMIVP,0.1
575ba49d807f3431ac83133066a47f95,2019-08-20,3,2020-05-30,5,38.45,Newsletter,TLMIVP,0.1
575ba49d807f3431ac83133066a47f95,2019-08-20,3,2020-07-29,5,43.3,Newsletter,TLMIVP,0.1
577e53d8d05929b4e8aac96ca3d374bd,2022-05-28,2,2022-11-02,7,103.95,Newsletter,TLMIVP,0.1
577e53d8d05929b4e8aac96ca3d374bd,2022-05-28,2,2022-12-08,4,35.12,Newsletter,TLMIVP,0.1
57888034180e0a1ee8edbb38e41292e0,2019-02-14,1,2022-09-16,8,116.56,nan,nan,0.0
578a92c75d7ae4fdc742f8101be6f70f,2022-03-23,5,2022-04-30,7,84.63,nan,nan,0.0
578a92c75d7ae4fdc742f8101be6f70f,2022-03-23,5,2022-06-14,1,13.0,nan,nan,0.0
578a92c75d7ae4fdc742f8101be6f70f,2022-03-23,5,2022-06-18,4,26.56,nan,nan,0.0
578a92c75d7ae4fdc742f8101be6f70f,2022-03-23,5,2022-10-26,7,72.73,nan,nan,0.0
578a92c75d7ae4fdc742f8101be6f70f,2022-03-23,5,2022-11-18,2,23.66,nan,nan,0.0
57a6cd62ba2ee6282493598364920f26,2022-10-18,1,2022-11-04,7,67.34,nan,nan,0.0
57ed642f2abb6c177c2768532c3e6d9c,2020-08-05,2,2021-09-28,10,56.0,nan,nan,0.0
57ed642f2abb6c177c2768532c3e6d9c,2020-08-05,2,2022-09-16,10,131.3,nan,nan,0.0
5805645773b50da9ddccf262ccac6036,2021-08-16,3,2021-11-22,7,100.45,nan,nan,0.0
5805645773b50da9ddccf262ccac6036,2021-08-16,3,2021-12-31,4,26.12,nan,nan,0.0
5805645773b50da9ddccf262ccac6036,2021-08-16,3,2022-02-20,5,29.05,nan,nan,0.0
58a19888701eb1974e11b7680e4b6407,2019-11-21,5,2020-03-13,10,149.3,nan,nan,0.0
58a19888701eb1974e11b7680e4b6407,2019-11-21,5,2020-09-29,12,116.88,nan,nan,0.0
58a19888701eb1974e11b7680e4b6407,2019-11-21,5,2020-11-18,8,59.68,nan,nan,0.0
58a19888701eb1974e11b7680e4b6407,2019-11-21,5,2021-03-13,9,46.89,nan,nan,0.0
58a19888701eb1974e11b7680e4b6407,2019-11-21,5,2021-12-18,1,5.58,nan,nan,0.0
58e2750c014bc4cfbefad01e3914a338,2021-02-22,2,2021-03-18,3,39.42,nan,nan,0.0
58e2750c014bc4cfbefad01e3914a338,2021-02-22,2,2021-09-10,1,9.03,nan,nan,0.0
58f5bc3e860e0857541c7acf17d2600c,2019-03-05,1,2020-02-06,9,111.87,Newsletter,TLMIVP,0.1
590e43c8490528578ef926d47c4c7ed5,2020-08-29,2,2020-10-22,1,7.43,nan,nan,0.0
590e43c8490528578ef926d47c4c7ed5,2020-08-29,2,2022-07-08,4,43.28,nan,nan,0.0
59444f9073655e25d240e75db6d427df,2021-02-16,1,2021-11-26,9,46.89,nan,nan,0.0
5946029845e352f66a5903eee5647919,2019-09-30,1,2020-01-12,1,10.69,Partner,LCPPFQ,0.15
5965582cc886a05726ccc9f5a9a5432e,2020-02-14,1,2021-09-30,5,58.55,nan,nan,0.0
59f227f2db3b2d9d4bc083784ba2ff7e,2022-09-26,2,2022-09-30,5,51.3,nan,nan,0.0
59f227f2db3b2d9d4bc083784ba2ff7e,2022-09-26,2,2022-10-31,3,30.03,nan,nan,0.0
5a77ad7d5af9076109d0d10f8480ba66,2022-08-30,8,2022-09-01,1,12.93,nan,nan,0.0
5a77ad7d5af9076109d0d10f8480ba66,2022-08-30,8,2022-09-01,2,28.94,nan,nan,0.0
5a77ad7d5af9076109d0d10f8480ba66,2022-08-30,8,2022-09-13,1,10.57,nan,nan,0.0
5a77ad7d5af9076109d0d10f8480ba66,2022-08-30,8,2022-10-19,8,47.68,nan,nan,0.0
5a77ad7d5af9076109d0d10f8480ba66,2022-08-30,8,2022-10-22,7,85.19,nan,nan,0.0
5a77ad7d5af9076109d0d10f8480ba66,2022-08-30,8,2022-11-02,3,37.11,nan,nan,0.0
5a77ad7d5af9076109d0d10f8480ba66,2022-08-30,8,2022-12-28,10,84.4,nan,nan,0.0
5a77ad7d5af9076109d0d10f8480ba66,2022-08-30,8,2022-12-30,8,56.64,nan,nan,0.0
5aebee7c324d8f63cdbbe50730eea834,2020-03-13,1,2022-12-21,7,99.47,nan,nan,0.0
5afadb91ed35d71f6411bca8dbad4e8f,2020-12-25,2,2021-06-20,8,70.56,nan,nan,0.0
5afadb91ed35d71f6411bca8dbad4e8f,2020-12-25,2,2022-12-21,8,49.36,nan,nan,0.0
5b5c31bfeabc2b4d7ca6980c286e50a2,2020-08-20,2,2021-08-05,12,137.04,nan,nan,0.0
5b5c31bfeabc2b4d7ca6980c286e50a2,2020-08-20,2,2022-06-04,1,14.13,nan,nan,0.0
5b6e0b9eda57f9b73a2bf2a6a37650a8,2018-05-19,1,2018-11-03,4,25.48,Newsletter,TLMIVP,0.1
5b9541810dfd391aa33347687467c9f7,2022-09-18,2,2022-10-20,7,81.9,nan,nan,0.0
5b9541810dfd391aa33347687467c9f7,2022-09-18,2,2022-12-20,7,62.51,nan,nan,0.0
5ba85c6d420eed9f03c958cb3a8cdfbe,2020-08-09,1,2022-01-30,5,45.5,nan,nan,0.0
5bc953db27e3bfb407cb28374dadb83a,2021-11-09,2,2022-03-26,4,33.92,Newsletter,TLMIVP,0.1
5bc953db27e3bfb407cb28374dadb83a,2021-11-09,2,2022-07-02,4,28.52,Newsletter,TLMIVP,0.1
5cbad2914f13050e22d0399914204fd9,2019-01-15,1,2022-01-15,6,32.1,Newsletter,TLMIVP,0.1
5d49240c45a2a624f684c7aeee62e903,2020-01-05,1,2021-09-25,7,81.2,nan,nan,0.0
